-1.0,-0.17491626100000002,-0.1,0.0,-0.109801,0.0
-1.0,0.0,-0.1,-0.199801,-0.1,0.0
-1.0,-0.084916261,-0.1,-0.1,-0.2087209,0.0
-0.9920611900000001,-0.34390000000000004,0.0,-0.19,-0.1,0.0
-1.0,-0.19,-0.19,0.0,0.0,0.023904639000000005
-0.9911791,0.0,-0.17412238000000002,0.0,0.0,0.007938810000000003
-1.0,-0.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-1.9,-0.2989,-0.1,-0.47791000000000006,-0.47791000000000006,-0.2772
-1.0,-0.199,-0.2089,-0.199,0.0,0.0
-1.9,-0.39511900000000005,0.0,0.0,0.0,0.0
0.0,-0.1,0.0,-0.37810000000000005,-0.10090000000000002,0.08019000000000001
-1.8109000000000002,0.0,-0.0109,0.0,0.0,0.08019000000000001
0.0,0.0,0.0,-0.1,-0.10090000000000002,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-10.434062,-2.9810000000000003,-3.8419490000000005,-2.9810000000000003,-3.0466100000000003,-2.71
-2.0,-1.1,0.9,-0.09000000000000008,-0.29000000000000004,-1.0
-6.878,-2.0900000000000003,-0.29000000000000004,0.0,0.0,0.0
-3.8,-2.9810000000000003,0.9,0.0,0.0,0.0
0.0,0.0,0.0,0.9,0.0,0.0
-2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0
-0.1,-0.1,-0.18720573490000003,-0.1792669249,-0.09117910000000001,0.016369630200000006
0.0,-0.1,-0.08324029,-0.08324029,0.0,0.008820900000000001
0.0,-0.1,-0.1,-0.18720573490000003,-0.1,0.0
0.0,-0.19,0.0,0.0,0.0,0.0
-0.1,-0.1,-0.1,-0.19,-0.19,0.0
-0.1,-0.1,-0.1,0.0,-0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.532,0.0,-0.566119,-0.49394800000000005,-0.36829,0.028224900000000025
-0.1,-0.1,-0.21871000000000002,0.0,0.0,-0.115929
-0.19,-0.2989,0.0,-0.1,0.0,0.0
-0.1,0.0,-0.1,-0.1,0.0,0.0
-0.271,-0.1,-0.1,-0.19,-0.1,0.0
-0.10981,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-2.9810000000000003,-4.504610000000001,-3.1924100000000006,-2.9810000000000003,-3.7829000000000006,-4.0951
0.0,-1.1,-1.1,-1.1,0.0,-1.0
-1.1,-1.1,0.0,0.0,-1.1,0.0
-1.1,-1.1,0.0,-2.0900000000000003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0
-1.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
