-0.0154420131126,-1.71,0.8,0.14049837199042,1
0.239591346738184,-1.71,0.8,0.197510372818882,0
0.120380581431148,-1.71,0.8,0.03136224431573,0
0.005404217206571,-1.71,0.8,-0.015302360018203,1
0.232116215681711,-1.71,0.8,0.059307139230094,1
-0.044731231360267,-1.71,0.8,-0.128767539614658,0
0.076252390520472,-1.71,0.8,0.195898314181953,0
0.356622861363044,-1.71,0.8,-0.130014866317063,1
0.223485068169366,-1.71,0.8,-0.139869284109107,1
0.099993430689631,-1.71,0.8,-0.194262731816455,0
0.208187986206404,-1.71,0.8,-0.15419829842277,1
0.364948957533051,-1.71,0.8,0.098786047435722,1
0.070679467351416,-1.71,0.8,0.148068591745806,1
0.41001504644284,-1.71,0.8,0.020376444570639,1
0.269788570748584,-1.71,0.8,-0.16339466186363,1
0.328240214023332,-1.71,0.8,-0.120200169758722,1
-0.016621361458316,-1.71,0.8,-0.136534844006009,1
0.101633861548252,-1.71,0.8,-0.06788573957878,0
0.440198682549428,-1.71,0.8,0.114435812209696,1
0.196448077234735,-1.71,0.8,0.146505439993422,1
0.444240248556162,-1.71,0.8,-0.164916258693991,0
-0.019746575056782,-1.71,0.8,0.07302422413592,1
0.224037558299852,-1.71,0.8,0.18279554832553,0
0.359332744391713,-1.71,0.8,-0.005476608681127,0
-0.003335663498862,-1.71,0.8,-0.092792044324237,1
-0.027926586536405,-1.71,0.8,0.187538788956381,0
0.042600413338897,-1.71,0.8,0.147199811991604,1
0.103144931859907,-1.71,0.8,-0.126296629071318,1
0.4418212363924,-1.71,0.8,-0.055564680158128,1
-0.078833545438814,-1.71,0.8,-0.191979872862875,0
-0.080662830817984,-1.71,0.8,-0.07284464164549,0
0.271901781226249,-1.71,0.8,-0.071550908483074,1
0.49908325713714,-1.71,0.8,-0.132396328159509,0
-0.098020568616936,-1.71,0.8,0.06597059199131,0
-0.011994517433789,-1.71,0.8,-0.066301948539062,1
0.205744462877877,-1.71,0.8,-0.037518413919723,0
0.442272357057215,-1.71,0.8,0.041714684920959,0
0.148374486593058,-1.71,0.8,0.104428965107143,1
-0.019596734316903,-1.71,0.8,-0.02059299631621,1
0.258686562415653,-1.71,0.8,-0.123435449335139,1
0.054116980609695,-1.71,0.8,0.014425568928547,1
0.418298131739079,-1.71,0.8,-0.155990253193467,1
0.362209712916073,-1.71,0.8,0.101510093644482,1
0.127755356220136,-1.71,0.8,-0.075853695969429,1
0.079716922840186,-1.71,0.8,-0.069123045152661,1
0.092543995727589,-1.71,0.8,-0.008136000203121,0
0.361385212544445,-1.71,0.8,0.082719564646082,1
0.423246858728926,-1.71,0.8,-0.104598381144342,1
0.244115451896028,-1.71,0.8,-0.19876863306867,0
-0.072744841021026,-1.71,0.8,-0.039381392578941,0
0.302416372885698,-1.71,0.8,-0.13935802432413,1
0.006175857070753,-1.71,0.8,0.103594043640438,1
0.28447915219754,-1.71,0.8,-0.153239688166007,0
0.281659837200862,-1.71,0.8,-0.182607240558236,0
0.438978081438039,-1.71,0.8,-0.052488366148291,1
0.288742838815951,-1.71,0.8,-0.027300432731052,1
0.474935378813057,-1.71,0.8,0.00646019563838,1
0.490919918106274,-1.71,0.8,0.045451297126214,1
0.06923891636085,-1.71,0.8,-0.057117187008285,1
0.469151919966788,-1.71,0.8,0.015682972595379,1
0.491451860403611,-1.71,0.8,-0.011285666670075,0
0.260047549421942,-1.71,0.8,0.178528910864097,1
0.442598798060406,-1.71,0.8,0.037926551816194,0
-0.070794174818897,-1.71,0.8,0.07254556956949,0
0.420070707646705,-1.71,0.8,-0.113341918555586,1
0.14471796281004,-1.71,0.8,0.180922256285001,1
0.229505134032744,-1.71,0.8,-0.036101579724562,1
-0.030008643547564,-1.71,0.8,-0.126430224112113,1
0.076138741324648,-1.71,0.8,0.156741782108387,0
0.293168441531618,-1.71,0.8,-0.17757431279081,0
-0.072115239416748,-1.71,0.8,0.159842403672882,0
-0.024484508702375,-1.71,0.8,0.06924569257866,1
0.218232485508964,-1.71,0.8,-0.005829647710294,1
-0.092647804500145,-1.71,0.8,-0.08145993941494,0
0.028292576864023,-1.71,0.8,0.013210394871212,0
0.346257999164962,-1.71,0.8,0.174564193072684,0
-0.0270452656897,-1.71,0.8,0.059161460073504,1
-0.036222204462517,-1.71,0.8,0.01545472240072,0
-0.040273447799999,-1.71,0.8,-0.148087190773108,0
0.189095300980238,-1.71,0.8,0.029565583791366,1
-0.007841723807195,-1.71,0.8,-0.024802849180286,1
-0.074373769316161,-1.71,0.8,0.167439336002122,1
-0.0773777531083,-1.71,0.8,-0.125376213196484,0
0.16723388688479,-1.71,0.8,-0.108730588018047,1
0.099417655548822,-1.71,0.8,0.033565921258425,1
0.284969977671064,-1.71,0.8,0.119179026413846,1
0.175867990353133,-1.71,0.8,-0.109609795252432,1
0.35828079065337,-1.71,0.8,0.104485550451871,1
0.460213795284984,-1.71,0.8,-0.034615348134485,0
0.096141239721583,-1.71,0.8,-0.048619235201829,1
0.495448245231556,-1.71,0.8,-0.098333604341497,1
0.336881275188985,-1.71,0.8,-0.075745224752685,1
0.094263163720975,-1.71,0.8,0.001957236754186,1
0.235692500976355,-1.71,0.8,-0.087112130048537,0
0.066807010030945,-1.71,0.8,-0.086694609805593,1
0.071702741875608,-1.71,0.8,-0.030549682673009,1
0.334314611192885,-1.71,0.8,-0.185939199055473,0
0.033898941013027,-1.71,0.8,-0.111411357690386,1
-0.079737002315297,-1.71,0.8,0.185319069576732,0
0.4517323991935,-1.71,0.8,-0.122684693892835,1
