-2.055783630060742,-0.5690409806970731,-0.5215623753552228,-0.6656564051585524,-0.6176428188076764,-0.6143601853683243
-3.866069084571236,-1.2754306232743684,-0.7792144686903439,-0.929080603050306,-0.8840513754430086,-0.7010724191586916
-1.9,-0.726640440202686,-0.5978930102136473,-0.6341915352062332,-0.4308010219000001,-0.5173848669633568
-1.8690014665448196,-0.5459180814577232,-0.5664094440200038,-0.45768173975443793,-0.5110570521080523,-0.5173161891678759
-3.2387914588631537,-0.28090000000000004,-0.40058690979900957,-0.08250438202599268,-0.159393107867224,0.5029197451573888
-1.835412468645452,0.0,-0.19376711827272472,0.04223579390644375,-0.05435520429716302,0.618683188193072
-1.0,-0.1,-0.08403417099999999,-0.14593872241,-0.10899317547969412,-0.014417309341231706
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-3.3666817914180136,-3.0108386699130976,-3.283063984397087,-3.031215130305493,-3.0821337110834963,-3.0901568992948922
-1.9748067954698452,-2.195092565598189,-1.7478139057772109,-2.156301637133287,-2.0961372222355346,-2.289359307394958
-1.9,-1.7900373760347101,-1.9324956960781596,-2.045858848545315,-2.125325976349666,-2.1571588031816233
-1.11536918325716,-0.47439754645537513,-0.26638542160862155,-0.4456735205879091,-0.6607087989924443,-0.6093987130771554
-3.366829,-0.583129,-0.19484058594050407,0.0383353016313944,-0.1710672649911803,0.11644896995379511
-0.9109,-0.4851190000000001,-0.29206685511634956,-0.27942482141366964,-0.42045519529755543,-0.11240442189316976
-1.02420977242567,-0.39371978596895507,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-13.00446563760346,-7.788999793786708,-7.741703730765574,-7.794370821303793,-7.900751697277625,-7.746420997398372
-3.8055660859100007,-2.9810000000000003,4.44837818398319,2.381128051107762,-1.2892748105053147,-1.0
