0,0,-0.271,-0.1,0,0
0,0,-0.18206119,0,-0.0911791,0
0,0,-0.1,0,-0.1,0
0,0,-0.1,0,0,0.0294529851
0,-0.1,0,0,-0.3439,0
0,-0.1,0,-0.1,-0.19,0
0,-0.1,0,0,0,0
0,0,0,0,0,0
0,-1.9828251781749,-0.998202989700086,-0.998820981542226,-0.999743770230065,0
0,-0.39691,0,0,-0.1,0
0,-0.199,-0.19,-0.271,-0.19,0
0,-0.30691,-0.1,0,-0.1,0
0,0,-0.0109,0,0,0.19558341
0,-0.1,-0.19,0,-0.1,0
0,0,-0.1,0,-0.1,0
0,0,0,0,0,0
0,-0.1,0,0,0,0
0,-11.4747370340447,-0.998003321888984,-0.996956747277829,-0.998544421657069,0
0,-2.09,-1.1,-2.1620267309,-3.78211405781,-7.17471400143009
0,-2.09,0,1.71,0,0
0,0,-1.361,0,0.9,0
0,-1.1,-1.181,-1.1,0,-4.6849533868261
0,0,0,0,-2.09,0
0,0,0,0,0.9,0
0,0,0,0,0,0
0,0,0,0,0,-1
0,-11.9242713955857,-10.9870307969645,-10.9905454509871,-10.988327717268,-9.9999999998234
-0.19,-0.0793679149,-0.19,0,-0.1,-0.00205029
-0.1,0,-0.1,0,-0.1,0
0,0,0,0,-0.10205029,0
0,-0.1,-0.19,-0.1,0,0
0,0,-0.1,0,0,0
-0.1,-0.19,-0.1,-0.271,0,0
0,0,0,-0.19,0,0
-0.1,0,-0.19,0,0,0
-0.997534965295042,-0.995206254628736,-1.94812580032263,-1.96859372624604,-1.96419083070378,-0.988985559304255
-0.19,0.050651,-0.36901,-0.271,-0.1,-0.1089
-0.19,-0.1,0,0,-0.49492,-0.1089
-0.0109,0.06929,-0.2089,-0.2089,0,0
0,-0.1,0,0,-0.1,0
-0.1,-0.1009,0,-0.19,0,0
-0.1,-0.1,0,0,0,0
-0.1,0,0,0,0,0
0,0,0,0,0,0
-0.999803372949524,-0.999823035654572,-11.6273526754007,-11.3938443657505,-11.6887200580385,-10.5048615277189
-3.7829,-2.09,-2.09,-4.50461,-3.534149,-2.71
0,0,0,0,0,0
0,-1.1,-1.1,0,-1.1,-2.71
0,0,-1.1,-1.1,0,-1
0,-1.1,0,0,0.9,-1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-10.9665242200561,-10.9433084727195,-11.8257651956773,-11.8714670838315,-11.8925954336352,-10.9468533180711
-0.1,0,-0.19,-0.18314029,-0.19,0.0088209
0,0,-0.1,-0.09314029,-0.1,0.00685971
-0.1,0,-0.09314029,0,-0.1,0.0089670141
0,0,0,0,-0.09314029,0
0,0,-0.32910148,0,0,0
0,0,0,-0.08324029,0,0
0,0,0,0,-0.1,0
0,0,-0.0911791,0,-0.19,0
-1.96975095869019,0,-0.998382690730077,-0.994273583102978,-0.997347550616552,0
0,0,0,-0.0109,0.050651,0.31577931
-0.1,0,0.131651,0.06929,0.050651,0.2805759
-0.199,0,0,0.0905759,-0.056539,0
-0.2765071,0,-0.0109,-0.1,0,0
-0.1,0,0,-0.1,0.051461,0
-0.1,0,0,-0.1,-0.1,0
0,0,-0.056539,0,0,0
0,0,0,0,0,0
-11.273168715436,0,-0.997781468765538,-0.9435302103783,-0.997261072550046,0
-2.981,0,1.2951,-3.7829,-5.7387341,-6.12522215814349
0,0,0,0,0,-1
-1.1,0,-0.29,-0.08676890433,-2.08932088871,-1
-1.1,0,0,-1.1,-2.09,0
0,0,-1.1,0,0,-1
0,0,0,0,0,0
-1.1,0,0,0,0,0
0,0,0,0,0,-1
-11.9399699796261,0,-10.9586718766125,-10.9914909058884,-10.9923418152995,-9.9999999998234
0,-0.1,-0.17324029,0,-0.17412238,0
0,-0.1,-0.0911791,-0.1,0,0
0,-0.0911791,-0.1,-0.1,-0.1,0
0,-0.19,-0.271,-0.1,-0.1,0.01675971
0,0,-0.1,0,-0.1,0
0,0,-0.1,0,0,0.038988378
0,0,-0.1,0,-0.1,0.014289858
0,0,-0.1,0,0,0
0,-1.98194525792947,-0.998475069476836,-0.998689979491362,-0.998820981542226,0
0,-0.19,0,0,-0.1009,0
0,0,0,0,0,0
0,0,-0.1,-0.1,-0.1,0
